phase 314
delta 1.35 0.01
ebv 0.09
Rv 1.55
redshift 0.007755
flux_scale 1e16
resolution 1
vSi 13.26 0.80
3207.3350 -2.17883e-16  1.61146e-16  8.54697e-17     126   205.831  1.56942e+14  0     
3207.9004  1.15212e-16  3.69419e-16  9.76220e-17     127   205.835  1.57620e+14  0     
3208.4663  1.12876e-16  4.03036e-16  9.80236e-17     128   205.839  1.58268e+14  0     
3209.0320  7.92770e-17  3.32558e-16  9.51406e-17     129   205.843  1.58929e+14  0     
3209.5979  7.68412e-17  4.10891e-16  9.66057e-17     130   205.846  1.59648e+14  0     
3210.1638  3.33015e-17  4.44961e-16  9.59636e-17     131   205.850  1.60431e+14  0     
3210.7295 -1.06156e-16  3.63970e-16  9.00530e-17     132   205.854  1.61251e+14  0     
3211.2957  1.78170e-16  4.50962e-16  9.86634e-17     133   205.857  1.62108e+14  0     
3211.8616 -4.61645e-17  3.46600e-16  9.02584e-17     134   205.861  1.62968e+14  0     
3212.4277  1.12374e-16  3.48715e-16  9.37846e-17     135   205.865  1.63854e+14  0     
3212.9939  8.78703e-17  4.74437e-16  9.57421e-17     136   205.869  1.64772e+14  0     
3213.5603  1.56527e-16  3.15695e-16  9.31298e-17     137   205.872  1.65706e+14  0     
3214.1265 -1.83124e-17  3.35473e-16  8.88845e-17     138   205.876  1.66586e+14  0     
3214.6929  3.66262e-16  3.18006e-16  9.72612e-17     139   205.880  1.67427e+14  0     
3215.2593 -9.76264e-17  2.20970e-16  8.30665e-17     140   205.884  1.68271e+14  0     
3215.8257  1.85025e-17  3.01522e-16  8.77525e-17     141   205.887  1.69101e+14  0     
3216.3921  1.14582e-16  3.87598e-16  9.18209e-17     142   205.891  1.69917e+14  0     
3216.9587 -1.21183e-16  2.50178e-16  8.20688e-17     143   205.895  1.70727e+14  0     
3217.5254 -3.64107e-17  2.58458e-16  8.41157e-17     144   205.898  1.71572e+14  0     
3218.0920 -9.55683e-17  2.81765e-16  8.27850e-17     145   205.902  1.72455e+14  0     
3218.6589  8.07709e-17  2.49472e-16  8.60738e-17     146   205.906  1.73304e+14  0     
3219.2256  3.65492e-17  2.36022e-16  8.42560e-17     147   205.910  1.74127e+14  0     
3219.7925  7.29291e-17  1.90107e-16  8.36523e-17     148   205.913  1.74945e+14  0     
3220.3596  1.52554e-16  2.64034e-16  8.71173e-17     149   205.917  1.75744e+14  0     
3220.9265  5.29051e-17  2.80564e-16  8.47297e-17     150   205.921  1.76534e+14  0     
3221.4937  1.06035e-16  3.42923e-16  8.72040e-17     151   205.925  1.77346e+14  0     
3222.0608  8.25242e-17  2.41156e-16  8.37895e-17     152   205.928  1.78158e+14  0     
3222.6279 -1.64842e-17  1.86586e-16  7.95294e-17     153   205.932  1.78967e+14  0     
3223.1951  2.78439e-17  1.99470e-16  8.06624e-17     154   205.936  1.79802e+14  0     
3223.7625  1.13017e-16  1.85842e-16  8.21137e-17     155   205.940  1.80677e+14  0     
3224.3296 -3.43600e-17  2.30374e-16  7.91368e-17     156   205.943  1.81546e+14  0     
3224.8972 -1.04969e-16  2.04882e-16  7.62346e-17     157   205.947  1.82466e+14  0     
3225.4646  2.15635e-17  3.29196e-16  8.22796e-17     158   205.951  1.83438e+14  0     
3226.0322  5.37602e-17  3.30205e-16  8.26846e-17     159   205.955  1.84463e+14  0     
3226.5996 -4.45202e-17  2.81021e-16  7.85845e-17     160   205.958  1.85534e+14  0     
3227.1675  1.78998e-17  3.23767e-16  8.07901e-17     161   205.962  1.86646e+14  0     
3227.7351  6.55356e-17  2.64255e-16  8.00471e-17     162   205.966  1.87812e+14  0     
3228.3027  1.29114e-16  2.87668e-16  8.17161e-17     163   205.970  1.89006e+14  0     
3228.8706  4.49777e-17  3.36778e-16  8.04032e-17     164   205.973  1.90242e+14  0     
3229.4385 -2.95306e-17  2.46713e-16  7.58161e-17     165   205.977  1.91541e+14  0     
3230.0066 -2.41300e-16  3.00936e-16  7.11851e-17     166   205.981  1.92866e+14  0     
3230.5745 -1.87978e-17  2.69191e-16  7.56909e-17     167   205.985  1.94222e+14  0     
3231.1426 -7.04269e-17  2.72263e-16  7.39555e-17     168   205.988  1.95625e+14  0     
3231.7107  4.58154e-17  2.40222e-16  7.55742e-17     169   205.992  1.97099e+14  0     
3232.2788 -8.68929e-17  1.45648e-16  6.91451e-17     170   205.996  1.98622e+14  0     
3232.8469 -2.82475e-17  1.53544e-16  7.03880e-17     171   206.000  2.00210e+14  0     
3233.4153 -1.26033e-17  1.76812e-16  7.08635e-17     172   206.004  2.01847e+14  0     
3233.9836  1.44367e-16  3.80755e-16  7.91530e-17     173   206.007  2.03494e+14  0     
3234.5520  9.19116e-17  1.76760e-16  7.24368e-17     174   206.011  2.05206e+14  0     
3235.1206 -2.80383e-17  3.03027e-16  7.20409e-17     175   206.015  2.06951e+14  0     
3235.6890  2.12229e-18  3.62806e-16  7.37079e-17     176   206.019  2.08683e+14  0     
3236.2576  8.14737e-17  3.32435e-16  7.43521e-17     177   206.022  2.10402e+14  0     
3236.8262 -2.53910e-17  2.87087e-16  7.01232e-17     178   206.026  2.12111e+14  0     
3237.3950 -1.55204e-16  3.06410e-16  6.67974e-17     179   206.030  2.13817e+14  0     
3237.9636 -3.53929e-17  2.74825e-16  6.85668e-17     180   206.034  2.15494e+14  0     
3238.5325 -6.98304e-17  3.84646e-16  6.99699e-17     181   206.037  2.17119e+14  0     
3239.1013  5.33938e-17  2.27591e-16  6.86791e-17     182   206.041  2.18727e+14  0     
3239.6704  6.39629e-17  2.77291e-16  6.96984e-17     183   206.045  2.20356e+14  0     
3240.2393 -9.74072e-17  3.55493e-16  6.72079e-17     184   206.049  2.21972e+14  0     
3240.8083  3.65321e-18  2.31710e-16  6.62113e-17     185   206.053  2.23547e+14  0     
3241.3774  5.69847e-17  1.96647e-16  6.62631e-17     186   206.056  2.25060e+14  0     
3241.9465 -2.62471e-17  2.25906e-16  6.45107e-17     187   206.060  2.26546e+14  0     
3242.5156 -4.81127e-17  1.93150e-16  6.27310e-17     188   206.064  2.27982e+14  0     
3243.0850 -6.98508e-17  2.32586e-16  6.28379e-17     189   206.068  2.29350e+14  0     
3243.6543 -7.37461e-17  2.36183e-16  6.25050e-17     190   206.071  2.30629e+14  0     
3244.2236  1.67228e-17  2.07083e-16  6.37719e-17     191   206.075  2.31808e+14  0     
3244.7932 -4.83922e-17  2.83074e-16  6.37637e-17     192   206.079  2.32935e+14  0     
