SN2012hr 283 32.15087292567186 303.96204196004777 312.5755234755411 533.6365493845119 0.06146841149657705 6970 7400 6970 7400 7400 7600 7740 7750 31 50.0 0.0
SN2013aa 399 26.161374622072692 171.94870809800545 220.56245353672938 9.629311395148886e-12 0.07297700646467029 6900 7400 7000 7400 7400 7610 7860 7900 11 50.0 0.0
SN2013cs 261 65.38470585562311 121.0612871222863 370.2029339674669 257.0356994101274 0.01984811665645125 6960 7400 7080 7400 7400 7550 7750 7754 21 50.0 0.0
SN2013cs 303 30.57757945912214 193.1669603032694 245.1886421379421 92.22463362194915 0.019546456110577627 6990 7400 7020 7400 7400 7500 7500 7850 11 50.0 0.0
SN2013dy 333 40.707915895368494 135.16451962580544 249.03619075794762 419.19818661492934 0.042261424301956625 6940 7400 7020 7400 7400 7577 7790 7803 31 50.0 0.0
SN2013gy 276 120.40470993354855 138.7645985397014 638.839951899554 9.067396458751577e-09 0.18654351024089688 6900 7400 6990 7400 7400 7600 7600 7748 61 50.0 0.0
SN2014J 231 39.257572202788026 38.14973368879095 167.72457681748813 219.19467701429434 0.06176707926869297 6990 7400 7040 7400 7400 7580 7620 7620 11 50.0 0.0
SN2014J 265 2.1058776620764528 137.0764955723971 233.88906462947827 361.78630215918554 0.04870926893125522 6930 7400 7000 7400 7400 7570 7570 7630 11 50.0 0.0
SN2014J 269 43.977938792620314 303.215789932522 373.0312366595088 931.0337651226914 0.10660759845156671 6930 7400 7000 7400 7400 7570 7670 7690 31 50.0 0.0
SN2014J 292 14.46911134132306 97.75126275606914 189.94134898586844 347.9447657635238 0.050590002210878324 6930 7400 7000 7400 7400 7580 7580 7630 31 50.0 0.0
SN2014J 351 110.98407641353332 208.106724569683 546.5675657970305 790.5952398337942 0.07636228512083376 6900 7400 7000 7400 7400 7580 7900 7951 61 50.0 0.0
SN2015F 280 69.09773737037823 88.6775287033416 226.643846162865 578.4102993855083 0.11703047327821145 6930 7400 7000 7400 7400 7540 7650 7730 31 50.0 0.0
SN2017cbv 317 30.535949930604616 95.47842179751073 366.4154769866873 2.095170350556564 0.07204002924831918 6960 7250 7040 7250 7250 7540 7820 7830 31 50.0 0.0
SN2017fgc 384 253.4332468703414 919.2765767707693 2084.300891847656 421.2693525052587 0.1636741429144745 7006 7310 7000 7310 7350 7570 7740 7756 101 10.0 0.0
SN2018oh 268 375.800044637126 1366.2543435526027 558.3118573079439 2368.291322940034 0.20855442476911232 6968 7400 6970 7400 7400 7550 7700 7722 61 50.0 0.0
SN2019ein 314 739.3578027434593 311.95787913442973 516.5487418456039 663.2308239877633 0.027226071128080717 7002 7210 7000 7210 7300 7580 7700 7743 61 10.0 0.0
SN2019np 303 47.23917663431158 209.66525287285938 214.45608661266098 291.84469679554184 0.01751905208891154 6900 7400 7000 7400 7400 7550 7700 7720 31 50.0 0.0
SN2019np 368 146.2445482187744 350.35721845549807 632.86742427594 359.013719241828 0.06724665229682071 6955 7400 7000 7400 7400 7500 7500 7708 31 50.0 0.0
SN2021hpr 263 50.89675695624524 52.31127923977492 463.29519852552346 350.53044578637014 0.028633576125042987 7005 7400 7000 7400 7400 7540 7540 7645 31 50.0 0.0
SN2021hpr 288 329.8476702349594 311.3665983451742 914.9772672505113 1755.580717668965 0.2385115815041281 6999 7400 7000 7400 7400 7540 7540 7700 31 50.0 0.0
SN2021wuf 208 295.648471224678 57.899139827722955 699.0515000034808 177.7735145328193 0.10990916245658737 6872 7400 7000 7400 7400 7500 7500 7650 21 50.0 0.0
SN2021wuf 299 187.0001694035488 72.23520614398466 841.6017562272682 160.52827368259662 0.4470715688418287 6955 7400 6960 7400 7400 7450 7450 7658 31 50.0 0.0
ASASSN-14jg 221 62.99243058081368 859.2296354569963 42.80224293826875 253.4751437851308 0.037704342328134764 7020 7400 7000 7400 7400 7551 7751 7900 31 20.0 0.0
ASASSN-14jg 267 190.01517078031412 1128.9951498660573 101.73535794656077 2132.153222864462 0.06440973745700973 7050 7400 7050 7400 7400 7600 7600 7730 31 20.0 0.0
ASASSN-14jg 323 94.30635025447258 158.85433917811807 874.6917028456098 150.11598511961924 0.03739419812521026 6900 7400 7200 7400 7400 7570 7710 7913 31 20.0 0.0
