phase 208
delta 1.11 0.06
ebv 0.0776
Rv 3.1
redshift 0.01
flux_scale 1e16
resolution 1
vSi 12.53 0.02
3208.4907    -3.57981e-17   1.82424e-16  5.71908e-17    126   262.547  2.02308e+14   0
3209.0540    -2.25477e-17   1.65878e-16  5.67944e-17    127   262.549  2.03455e+14   0
3209.6174     5.43845e-17   1.48469e-16  5.82581e-17    128   262.551  2.04613e+14   0
3210.1809     7.92278e-17   1.13349e-16  5.76584e-17    129   262.554  2.05790e+14   0
3210.7444     4.39105e-17   1.32118e-16  5.26640e-17    130   262.556  2.07025e+14   0
3211.3079     8.59320e-18   1.02480e-16  5.45985e-17    131   262.558  2.08295e+14   0
3211.8716     4.91900e-19   1.61551e-16  5.58343e-17    132   262.561  2.09516e+14   0
3212.4353     7.23276e-17   1.33690e-16  5.68402e-17    133   262.563  2.10687e+14   0
3212.9990    -1.25608e-17   1.60548e-16  5.48510e-17    134   262.565  2.11860e+14   0
3213.5630    -3.26254e-17   1.73932e-16  5.43548e-17    135   262.568  2.13113e+14   0
3214.1270     6.74417e-17   1.94764e-16  5.75515e-17    136   262.570  2.14446e+14   0
3214.6909    -4.29490e-17   1.08063e-16  5.14196e-17    137   262.572  2.15707e+14   0
3215.2549     6.01432e-17   8.70551e-17  5.36566e-17    138   262.575  2.16896e+14   0
3215.8191    -3.39611e-17   1.11630e-16  5.12606e-17    139   262.577  2.18139e+14   0
3216.3833    -1.60942e-17   1.45266e-16  5.04265e-17    140   262.579  2.19484e+14   0
3216.9475     1.77270e-18   1.03163e-16  5.14946e-17    141   262.582  2.20876e+14   0
3217.5117     2.84093e-17   1.79874e-16  5.18144e-17    142   262.584  2.22249e+14   0
3218.0762     5.50460e-17   7.33695e-17  5.16231e-17    143   262.586  2.23574e+14   0
3218.6406     6.08420e-18   9.20707e-17  5.04212e-17    144   262.589  2.24909e+14   0
3219.2051    -2.70248e-17   8.62582e-17  4.89365e-17    145   262.591  2.26240e+14   0
3219.7698     2.67923e-17   1.24106e-16  5.14538e-17    146   262.593  2.27578e+14   0
3220.3342     4.33689e-17   1.74012e-16  5.31406e-17    147   262.596  2.28781e+14   0
3220.8989    -3.65756e-17   9.32807e-17  4.81305e-17    148   262.598  2.29787e+14   0
3221.4639    -1.75499e-17   1.45474e-16  5.01213e-17    149   262.600  2.30757e+14   0
3222.0288     6.18803e-17   1.30524e-16  5.18188e-17    150   262.603  2.31766e+14   0
3222.5935    -2.28468e-17   1.15436e-16  4.86477e-17    151   262.605  2.32779e+14   0
3223.1587    -7.99820e-18   1.50011e-16  4.99327e-17    152   262.607  2.33837e+14   0
3223.7236     5.00846e-17   7.60531e-17  4.92499e-17    153   262.610  2.34909e+14   0
3224.2888     8.53987e-17   1.39189e-16  5.19035e-17    154   262.612  2.36029e+14   0
3224.8540     7.53959e-17   6.99692e-17  4.93766e-17    155   262.615  2.37238e+14   0
3225.4192     2.97000e-18   1.29526e-16  4.87412e-17    156   262.617  2.38576e+14   0
3225.9846     5.11885e-17   6.40590e-17  4.79583e-17    157   262.619  2.39999e+14   0
3226.5498     1.10232e-17   1.34415e-16  4.53206e-17    158   262.622  2.41346e+14   0
3227.1152    -2.91420e-17   1.59983e-16  4.79376e-17    159   262.624  2.42663e+14   0
3227.6809     6.76464e-17   8.24934e-17  4.82644e-17    160   262.626  2.44024e+14   0
3228.2463     8.43990e-18   6.42722e-17  4.56777e-17    161   262.629  2.45413e+14   0
3228.8120     2.17187e-17   1.14459e-16  4.73583e-17    162   262.631  2.46800e+14   0
3229.3777    -3.09350e-18   1.19281e-16  4.65288e-17    163   262.634  2.48130e+14   0
3229.9436    -7.12650e-18   9.84441e-17  4.55467e-17    164   262.636  2.49453e+14   0
3230.5093     2.18748e-17   6.64900e-17  4.52313e-17    165   262.638  2.50772e+14   0
3231.0752    -8.06140e-18   1.11549e-16  4.54658e-17    166   262.641  2.52110e+14   0
3231.6411    -2.92990e-17   4.12635e-17  4.69119e-17    167   262.643  2.53465e+14   0
3232.2073    -5.05367e-17   1.05987e-16  4.35253e-17    168   262.646  2.54894e+14   0
3232.7732     2.13473e-17   1.33864e-16  4.63017e-17    169   262.648  2.56367e+14   0
